world,group,neuron_count,hidden_neurons,max_edges,seed,generation,epoch_best_fitness,all_time_best_fitness,selection_best_fitness,mean_population_fitness,selection_mean_fitness,mean_active_synapses,active_edge_utilization,fitness_per_active_synapse,mean_hidden_edges,mean_hidden_edge_fraction,mean_direct_sensor_motor_fraction,sprout_count,prune_count,low_ltw_prune_count,ltw_mutation_count
delayed_reward,low_ltw_pruning,32,20,256,44,141,20.0,24.0,20.0,-0.08779999613761902,-0.08779999613761902,92.67379760742188,0.3620070219039917,0.21581073093305803,76.23069763183594,0.8224058151245117,0.07586212456226349,16594,15514,11027,462829
delayed_reward,low_ltw_pruning,32,20,256,44,142,16.0,24.0,16.0,-0.4528999924659729,-0.4528999924659729,92.76089477539062,0.36234724521636963,0.17248647761259828,76.22799682617188,0.821601152420044,0.0762883871793747,16638,15435,10845,463203
delayed_reward,low_ltw_pruning,32,20,256,44,143,17.0,24.0,17.0,-0.06799999624490738,-0.06799999624490738,92.75159454345703,0.36231091618537903,0.1832852586920753,76.2720947265625,0.8221665024757385,0.07592511922121048,16501,15313,10819,463164
delayed_reward,low_ltw_pruning,32,20,256,44,144,21.0,24.0,21.0,-0.4140999913215637,-0.4140999913215637,92.96229553222656,0.36313396692276,0.22589803618521967,76.45829772949219,0.8223095536231995,0.07591679692268372,16766,15825,11253,464341
delayed_reward,low_ltw_pruning,32,20,256,44,145,18.0,24.0,18.0,0.6506999731063843,0.6506999731063843,93.11389923095703,0.3637261688709259,0.1933116339092762,76.6375961303711,0.8229048848152161,0.07526048272848129,16664,15353,10837,464914
delayed_reward,low_ltw_pruning,32,20,256,44,146,17.0,24.0,17.0,0.19849999248981476,0.19849999248981476,93.2439956665039,0.3642343580722809,0.18231736937574114,76.77299499511719,0.8232093453407288,0.07491262257099152,16620,15480,10987,465650
delayed_reward,low_ltw_pruning,32,20,256,44,147,18.0,24.0,18.0,-0.18629999458789825,-0.18629999458789825,93.27799987792969,0.36436718702316284,0.19297154766993393,76.8407974243164,0.823631227016449,0.07444924116134644,16601,15635,11046,465907
delayed_reward,low_ltw_pruning,32,20,256,44,148,18.0,24.0,18.0,0.024299999698996544,0.024299999698996544,93.38849639892578,0.36479881405830383,0.19274322528022894,76.9417953491211,0.8237161636352539,0.07427072525024414,16683,15518,10963,466360
delayed_reward,low_ltw_pruning,32,20,256,44,149,17.0,24.0,17.0,-0.08269999921321869,-0.08269999921321869,93.41410064697266,0.36489883065223694,0.1819853735384748,77.02479553222656,0.8244292736053467,0.0739160031080246,16508,15443,10929,466538
delayed_reward,low_ltw_pruning,32,20,256,44,150,17.0,24.0,17.0,0.4242999851703644,0.4242999851703644,93.5282974243164,0.36534491181373596,0.18176317187593938,77.13050079345703,0.8245335817337036,0.07375110685825348,16512,15397,10869,467084
delayed_reward,low_ltw_pruning,32,20,256,44,151,22.0,24.0,22.0,0.26330000162124634,0.26330000162124634,93.69300079345703,0.36598828434944153,0.234809428812065,77.35659790039062,0.8255357146263123,0.072990782558918,16228,15240,10735,467971
delayed_reward,low_ltw_pruning,32,20,256,44,152,24.0,24.0,24.0,-0.23079998791217804,-0.23079998791217804,93.74729919433594,0.36620038747787476,0.2560073752124695,77.31729888916016,0.8246660232543945,0.07357490807771683,16516,15523,10898,468240
delayed_reward,low_ltw_pruning,32,20,256,44,153,22.0,24.0,22.0,-0.31379997730255127,-0.31379997730255127,93.77140045166016,0.3662945330142975,0.23461311118352296,77.35189819335938,0.8248132467269897,0.07330066710710526,16485,15507,10987,468368
delayed_reward,low_ltw_pruning,32,20,256,44,154,16.0,24.0,16.0,-0.004299999680370092,-0.004299999680370092,93.8062973022461,0.3664308488368988,0.17056424206199744,77.41889953613281,0.8251915574073792,0.07327399402856827,16497,15588,10951,468577
delayed_reward,low_ltw_pruning,32,20,256,44,155,19.0,24.0,19.0,0.413100004196167,0.413100004196167,93.9833984375,0.3671226501464844,0.20216336412473113,77.6082992553711,0.8256233334541321,0.07254544645547867,16654,15502,10919,469341
delayed_reward,low_ltw_pruning,32,20,256,44,156,15.0,24.0,15.0,-0.07369999587535858,-0.07369999587535858,94.0658950805664,0.3674449026584625,0.15946268291130025,77.64630126953125,0.8253848552703857,0.07247408479452133,16551,15454,10839,469781
delayed_reward,low_ltw_pruning,32,20,256,44,157,19.0,24.0,19.0,-0.31779998540878296,-0.31779998540878296,94.1082992553711,0.36761054396629333,0.201895052299711,77.71599578857422,0.8257723450660706,0.07236576080322266,16448,15509,10819,470072
delayed_reward,low_ltw_pruning,32,20,256,44,158,19.0,24.0,19.0,-0.2337999939918518,-0.2337999939918518,94.2450942993164,0.3681448996067047,0.2016020052954397,77.79309844970703,0.8254076242446899,0.07221668213605881,16375,15494,10848,470785
delayed_reward,low_ltw_pruning,32,20,256,44,159,22.0,24.0,22.0,-0.08299999684095383,-0.08299999684095383,94.39319610595703,0.36872342228889465,0.23306764584287246,77.94879913330078,0.825746476650238,0.07192923128604889,16559,15321,10846,471347
delayed_reward,low_ltw_pruning,32,20,256,44,160,21.0,24.0,21.0,-0.09389999508857727,-0.09389999508857727,94.55509948730469,0.36935585737228394,0.22209272809045627,78.08819580078125,0.8258143067359924,0.07178692519664764,16427,15152,10635,472138
delayed_reward,low_ltw_pruning,32,20,256,44,161,18.0,24.0,18.0,0.30640000104904175,0.30640000104904175,94.54609680175781,0.36932069063186646,0.1903833220925239,78.11270141601562,0.8261649012565613,0.071659617125988,16304,15715,10960,472436
delayed_reward,low_ltw_pruning,32,20,256,44,162,20.0,24.0,20.0,0.001999999862164259,0.001999999862164259,94.58989715576172,0.3694917857646942,0.211439071205098,78.12429809570312,0.8259031772613525,0.07138241082429886,16413,15440,10859,472463
delayed_reward,low_ltw_pruning,32,20,256,44,163,20.0,24.0,20.0,-0.6484999656677246,-0.6484999656677246,94.78119659423828,0.3702390491962433,0.21101231804047296,78.32139587402344,0.8262706995010376,0.0710018053650856,16397,15347,10761,473381
delayed_reward,low_ltw_pruning,32,20,256,44,164,15.0,24.0,15.0,-0.7489999532699585,-0.7489999532699585,95.01539611816406,0.37115389108657837,0.1578691518724559,78.52140045166016,0.8262941241264343,0.07111460715532303,16482,15492,10849,474582
delayed_reward,low_ltw_pruning,32,20,256,44,165,17.0,24.0,17.0,-0.5597999691963196,-0.5597999691963196,95.12139892578125,0.371567964553833,0.17871898638984798,78.510498046875,0.8252594470977783,0.07122579216957092,16734,15726,11039,475103
delayed_reward,low_ltw_pruning,32,20,256,44,166,21.0,24.0,21.0,-0.21359999477863312,-0.21359999477863312,95.22380065917969,0.37196797132492065,0.220533100491989,78.63890075683594,0.8257054686546326,0.07123761624097824,16279,15805,10914,475882
delayed_reward,low_ltw_pruning,32,20,256,44,167,17.0,24.0,17.0,0.08159999549388885,0.08159999549388885,95.32049560546875,0.3723456859588623,0.17834569461706273,78.76580047607422,0.8261942863464355,0.07066527754068375,16636,15527,10823,476048
delayed_reward,low_ltw_pruning,32,20,256,44,168,21.0,24.0,21.0,0.33469998836517334,0.33469998836517334,95.37749481201172,0.3725683391094208,0.2201777268462632,78.8064956665039,0.8261210918426514,0.07100178301334381,16428,15855,11036,476601
delayed_reward,low_ltw_pruning,32,20,256,44,169,16.0,24.0,16.0,-0.7295999526977539,-0.7295999526977539,95.54899597167969,0.3732382655143738,0.16745335560346788,78.93379974365234,0.8259738087654114,0.07080420106649399,16244,15534,10950,477390
delayed_reward,low_ltw_pruning,32,20,256,44,170,17.0,24.0,17.0,-0.14459998905658722,-0.14459998905658722,95.64439392089844,0.3736109137535095,0.17774172957862694,79.04719543457031,0.8262794613838196,0.0705956369638443,16551,15437,10720,477665
delayed_reward,low_ltw_pruning,32,20,256,44,171,17.0,24.0,17.0,0.16659998893737793,0.16659998893737793,95.56169891357422,0.3732878863811493,0.17789553966987087,78.96859741210938,0.8261277079582214,0.07085949182510376,16418,15471,10842,477335
delayed_reward,low_ltw_pruning,32,20,256,44,172,18.0,24.0,18.0,0.11919999867677689,0.11919999867677689,95.53109741210938,0.37316834926605225,0.18842032058262892,78.97930145263672,0.8264927268028259,0.0703221932053566,16036,15691,10953,477483
delayed_reward,low_ltw_pruning,32,20,256,44,173,16.0,24.0,16.0,0.05829999968409538,0.05829999968409538,95.57159423828125,0.37332653999328613,0.167413760621262,78.99409484863281,0.8262423872947693,0.07037138193845749,16181,15655,10893,477595
delayed_reward,low_ltw_pruning,32,20,256,44,174,18.0,24.0,18.0,-0.4724999964237213,-0.4724999964237213,95.53209686279297,0.37317225337028503,0.18841834934129334,78.9478988647461,0.8261408805847168,0.07035966962575912,16213,15404,10802,477256
delayed_reward,low_ltw_pruning,32,20,256,44,175,17.0,24.0,17.0,-0.13300000131130219,-0.13300000131130219,95.62789916992188,0.3735464811325073,0.1777723880537476,79.01629638671875,0.8260700702667236,0.07022280991077423,16270,15377,10698,477693
delayed_reward,low_ltw_pruning,32,20,256,44,176,16.0,24.0,16.0,-0.5080999732017517,-0.5080999732017517,95.89630126953125,0.37459492683410645,0.16684689386538015,79.26249694824219,0.8263542652130127,0.06992758065462112,16554,15507,10798,478958
delayed_reward,low_ltw_pruning,32,20,256,44,177,16.0,24.0,16.0,-0.259799987077713,-0.259799987077713,96.01699829101562,0.3750663995742798,0.16663716096920653,79.43379974365234,0.8270617127418518,0.06935900449752808,16402,15482,10771,479625
delayed_reward,low_ltw_pruning,32,20,256,44,178,15.0,24.0,15.0,-0.13819999992847443,-0.13819999992847443,96.1177978515625,0.375460147857666,0.15605850669992394,79.52539825439453,0.8271678686141968,0.06913243234157562,16371,15605,10914,480206
delayed_reward,low_ltw_pruning,32,20,256,44,179,17.0,24.0,17.0,-0.2840999960899353,-0.2840999960899353,96.15139770507812,0.3755913972854614,0.17680450212636029,79.64289855957031,0.8281180262565613,0.06868118792772293,16154,15764,11001,480562
delayed_reward,low_ltw_pruning,32,20,256,44,180,16.0,24.0,16.0,0.13379999995231628,0.13379999995231628,96.27679443359375,0.3760812282562256,0.1661875023377091,79.8313980102539,0.8290159702301025,0.06758257001638412,16307,15579,10774,481020
delayed_reward,low_ltw_pruning,32,20,256,44,181,19.0,24.0,19.0,-0.20809999108314514,-0.20809999108314514,96.38059997558594,0.37648671865463257,0.19713510815260404,79.89329528808594,0.8287783265113831,0.06769727170467377,16151,15727,10917,481691
delayed_reward,low_ltw_pruning,32,20,256,44,182,20.0,24.0,20.0,-0.03629999980330467,-0.03629999980330467,96.5031967163086,0.37696561217308044,0.20724702062247946,80.04859924316406,0.8292738199234009,0.06746773421764374,16331,15511,10764,482106
delayed_reward,low_ltw_pruning,32,20,256,44,183,20.0,24.0,20.0,0.0786999985575676,0.0786999985575676,96.46649932861328,0.37682226300239563,0.20732586067905262,80.06029510498047,0.8297060132026672,0.06700371205806732,16414,15657,10852,481954
delayed_reward,low_ltw_pruning,32,20,256,44,184,16.0,24.0,16.0,-0.38580000400543213,-0.38580000400543213,96.72159576416016,0.3778187334537506,0.16542324259220653,80.32159423828125,0.8301981091499329,0.06672795861959457,16296,15482,10807,483201
delayed_reward,low_ltw_pruning,32,20,256,44,185,17.0,24.0,17.0,-0.1987999975681305,-0.1987999975681305,96.79039764404297,0.37808749079704285,0.1756372575564708,80.44409942626953,0.8308138251304626,0.06622175127267838,16084,15670,10902,483745
delayed_reward,low_ltw_pruning,32,20,256,44,186,18.0,24.0,18.0,-0.25119999051094055,-0.25119999051094055,96.68090057373047,0.37765976786613464,0.18617948212297525,80.3145980834961,0.8304299712181091,0.06608663499355316,16381,15440,10720,482934
delayed_reward,low_ltw_pruning,32,20,256,44,187,16.0,24.0,16.0,-0.12189999967813492,-0.12189999967813492,96.62779998779297,0.3774523437023163,0.16558381751443463,80.24800109863281,0.8302021026611328,0.06620614975690842,16381,15393,10678,482645
delayed_reward,low_ltw_pruning,32,20,256,44,188,15.0,24.0,15.0,-0.3310999870300293,-0.3310999870300293,96.81389617919922,0.37817928194999695,0.15493643569757293,80.42900085449219,0.8304599523544312,0.06602482497692108,16133,15546,10831,483776
delayed_reward,low_ltw_pruning,32,20,256,44,189,18.0,24.0,18.0,-0.34689998626708984,-0.34689998626708984,97.06179809570312,0.37914764881134033,0.1854488619946229,80.66949462890625,0.8307921886444092,0.06589172035455704,16322,15258,10573,484777
delayed_reward,low_ltw_pruning,32,20,256,44,190,16.0,24.0,16.0,0.002899999963119626,0.002899999963119626,97.1968994140625,0.37967538833618164,0.1646143045349563,80.85859680175781,0.8315954804420471,0.06545308977365494,16266,15613,10737,485658
delayed_reward,low_ltw_pruning,32,20,256,44,191,19.0,24.0,19.0,-0.03619999811053276,-0.03619999811053276,97.37669372558594,0.38037770986557007,0.19511855735771103,81.01789855957031,0.8316577672958374,0.06489396840333939,16453,15452,10743,486383
delayed_reward,low_ltw_pruning,32,20,256,44,192,19.0,24.0,19.0,0.21209999918937683,0.21209999918937683,97.43519592285156,0.3806062340736389,0.19500140395924337,81.12379455566406,0.8321976065635681,0.06461634486913681,16314,15614,10867,486826
delayed_reward,low_ltw_pruning,32,20,256,44,193,16.0,24.0,16.0,-0.21319998800754547,-0.21319998800754547,97.5126953125,0.3809089660644531,0.1640811993630637,81.17589569091797,0.8321290612220764,0.06462487578392029,16296,15579,10871,487205
delayed_reward,low_ltw_pruning,32,20,256,44,194,20.0,24.0,20.0,0.4375,0.4375,97.65380096435547,0.38146016001701355,0.2048051361288045,81.36589813232422,0.8329046368598938,0.06455667316913605,16140,15600,10784,487999
delayed_reward,low_ltw_pruning,32,20,256,44,195,16.0,24.0,16.0,-0.22789999842643738,-0.22789999842643738,97.56739807128906,0.3811226487159729,0.16398920455282986,81.3125991821289,0.8330855369567871,0.06448758393526077,16070,15810,10946,487707
delayed_reward,low_ltw_pruning,32,20,256,44,196,20.0,24.0,20.0,0.05700000002980232,0.05700000002980232,97.58290100097656,0.3811832070350647,0.20495393962308878,81.30490112304688,0.8327849507331848,0.06437589973211288,16125,15598,10745,487651
delayed_reward,low_ltw_pruning,32,20,256,44,197,20.0,24.0,20.0,0.026799999177455902,0.026799999177455902,97.58200073242188,0.38117969036102295,0.2049558304798617,81.33619689941406,0.833083987236023,0.064320407807827,16002,15830,10978,487824
delayed_reward,low_ltw_pruning,32,20,256,44,198,20.0,24.0,20.0,-0.2101999968290329,-0.2101999968290329,97.67739868164062,0.3815523386001587,0.20475565760290038,81.35299682617188,0.8323876857757568,0.06464334577322006,16137,15629,10904,488133
delayed_reward,low_ltw_pruning,32,20,256,44,199,19.0,24.0,19.0,0.26159998774528503,0.26159998774528503,97.90119934082031,0.38242655992507935,0.1940732098067145,81.53630065917969,0.8323723673820496,0.0646229013800621,16241,15879,11042,489325
delayed_reward,low_ltw_pruning,32,20,256,44,200,17.0,24.0,17.0,-0.7958999872207642,-0.7958999872207642,97.91549682617188,0.3824824094772339,0.17361909555726282,81.51110076904297,0.8319878578186035,0.06473594158887863,15986,15267,10592,489218
delayed_reward,gentle_ltw_scheduled,32,20,256,42,1,7.0,7.0,7.0,-0.6043999791145325,-0.6043999791145325,9.261799812316895,0.03617890551686287,0.7557926258232208,1.0923999547958374,0.09649688750505447,0.8921088576316833,12618,0,0,40000
delayed_reward,gentle_ltw_scheduled,32,20,256,42,2,8.0,8.0,8.0,-0.4131999909877777,-0.4131999909877777,10.497099876403809,0.04100429639220238,0.7621152598522014,2.1684999465942383,0.17582042515277863,0.8037305474281311,12269,0,0,46351
delayed_reward,gentle_ltw_scheduled,32,20,256,42,3,9.0,9.0,9.0,-0.5318999886512756,-0.5318999886512756,11.727299690246582,0.04580976441502571,0.7674400959911652,3.236799955368042,0.24215167760849,0.7304798364639282,12253,0,0,52510
delayed_reward,gentle_ltw_scheduled,32,20,256,42,4,9.0,9.0,9.0,-0.06589999794960022,-0.06589999794960022,12.889299392700195,0.05034882575273514,0.698253623086536,4.2565999031066895,0.2948737144470215,0.6722521781921387,12135,0,0,58379
delayed_reward,gentle_ltw_scheduled,32,20,256,42,5,7.0,9.0,7.0,-0.41169998049736023,-0.41169998049736023,14.049099922180176,0.05487929657101631,0.49825255986318884,5.26099967956543,0.3403356373310089,0.6213056445121765,12041,0,0,64225
delayed_reward,gentle_ltw_scheduled,32,20,256,42,6,9.0,9.0,9.0,0.01489999983459711,0.01489999983459711,15.314899444580078,0.05982382595539093,0.587663016173775,6.357800006866455,0.3824276626110077,0.574272096157074,12289,0,0,70430
delayed_reward,gentle_ltw_scheduled,32,20,256,42,7,10.0,10.0,10.0,-0.24639999866485596,-0.24639999866485596,16.53030014038086,0.06457148492336273,0.6049496932951394,7.402299880981445,0.4173813462257385,0.534772515296936,11993,0,0,76655
delayed_reward,gentle_ltw_scheduled,32,20,256,42,8,9.0,10.0,9.0,-0.4740999937057495,-0.4740999937057495,17.7372989654541,0.06928632408380508,0.5074053280338101,8.454899787902832,0.4482457935810089,0.5006790161132812,12021,0,0,82676
delayed_reward,gentle_ltw_scheduled,32,20,256,42,9,9.0,10.0,9.0,-0.2061999887228012,-0.2061999887228012,18.93549919128418,0.07396679371595383,0.47529774151096105,9.496199607849121,0.4748819172382355,0.47063660621643066,11987,0,0,88684
delayed_reward,gentle_ltw_scheduled,32,20,256,42,10,11.0,11.0,11.0,-0.35179999470710754,-0.35179999470710754,20.10700035095215,0.07854297012090683,0.547073149052743,10.520099639892578,0.498619019985199,0.444582462310791,11866,0,0,94602
delayed_reward,gentle_ltw_scheduled,32,20,256,42,11,10.0,11.0,10.0,-0.4668999910354614,-0.4668999910354614,21.271900177001953,0.08309336006641388,0.47010374798634436,11.528200149536133,0.5196388363838196,0.4211442172527313,11971,0,0,100374
delayed_reward,gentle_ltw_scheduled,32,20,256,42,12,10.0,11.0,10.0,-1.1876999139785767,-1.1876999139785767,22.454898834228516,0.08771444857120514,0.4453371210364471,12.54069995880127,0.5374508500099182,0.40053853392601013,11735,0,0,106407
delayed_reward,gentle_ltw_scheduled,32,20,256,42,13,10.0,11.0,10.0,-0.27239999175071716,-0.27239999175071716,23.62969970703125,0.09230351448059082,0.4231962371076769,13.57349967956543,0.5554699301719666,0.38111618161201477,11669,0,0,112314
delayed_reward,gentle_ltw_scheduled,32,20,256,42,14,11.0,11.0,11.0,-0.08489999920129776,-0.08489999920129776,24.737499237060547,0.09663085639476776,0.44466903847420125,14.528599739074707,0.569530725479126,0.36547982692718506,11679,0,0,117848
delayed_reward,gentle_ltw_scheduled,32,20,256,42,15,13.0,13.0,13.0,0.13930000364780426,0.13930000364780426,25.85890007019043,0.10101132839918137,0.5027282662724744,15.51349925994873,0.5833178758621216,0.3501991629600525,11451,0,0,123569
delayed_reward,gentle_ltw_scheduled,32,20,256,42,16,9.0,13.0,9.0,-0.8330000042915344,-0.8330000042915344,26.98040008544922,0.10539218783378601,0.3335754833692694,16.45170021057129,0.5942454934120178,0.3369233310222626,11312,0,0,129246
delayed_reward,gentle_ltw_scheduled,32,20,256,42,17,14.0,14.0,14.0,-0.10869999974966049,-0.10869999974966049,28.141599655151367,0.10992812365293503,0.49748415767251086,17.459699630737305,0.605944812297821,0.323687881231308,11640,0,0,134888
delayed_reward,gentle_ltw_scheduled,32,20,256,42,18,11.0,14.0,11.0,-0.10080000013113022,-0.10080000013113022,29.19719886779785,0.11405155807733536,0.37674846994079664,18.384498596191406,0.6159979104995728,0.31297534704208374,11432,0,0,140270
delayed_reward,gentle_ltw_scheduled,32,20,256,42,19,11.0,14.0,11.0,0.3278000056743622,0.3278000056743622,30.309099197387695,0.11839491873979568,0.36292731527131883,19.356199264526367,0.6261596083641052,0.3019569218158722,11219,0,0,145936
delayed_reward,gentle_ltw_scheduled,32,20,256,42,20,11.0,14.0,11.0,-1.6382999420166016,-1.6382999420166016,31.516998291015625,0.12311327457427979,0.34901800921617937,20.37619972229004,0.6349853873252869,0.291476309299469,11134,0,0,152018
delayed_reward,gentle_ltw_scheduled,32,20,256,42,21,11.0,14.0,11.0,-0.4818999767303467,-0.4818999767303467,32.66809844970703,0.1276097595691681,0.33671993541144263,21.375598907470703,0.6434319019317627,0.28177395462989807,11325,0,0,157678
delayed_reward,gentle_ltw_scheduled,32,20,256,42,22,13.0,14.0,13.0,-0.07880000025033951,-0.07880000025033951,33.78409957885742,0.1319691389799118,0.38479640310246976,22.36050033569336,0.6516506671905518,0.2728167176246643,11177,0,0,163332
delayed_reward,gentle_ltw_scheduled,32,20,256,42,23,13.0,14.0,13.0,-0.5119999647140503,-0.5119999647140503,34.88850021362305,0.13628320395946503,0.3726156160454223,23.27079963684082,0.6571373343467712,0.2651599645614624,11083,0,0,168901
delayed_reward,gentle_ltw_scheduled,32,20,256,42,24,12.0,14.0,12.0,-0.9905999898910522,-0.9905999898910522,36.04509735107422,0.14080116152763367,0.33291628770264303,24.2593994140625,0.663827121257782,0.25718799233436584,10919,0,0,174766
delayed_reward,gentle_ltw_scheduled,32,20,256,42,25,12.0,14.0,12.0,-0.30969998240470886,-0.30969998240470886,37.07859802246094,0.14483827352523804,0.32363683202721993,25.1835994720459,0.6707167029380798,0.2501894533634186,11115,5,2,179838
delayed_reward,gentle_ltw_scheduled,32,20,256,42,26,13.0,14.0,13.0,-0.5127999782562256,-0.5127999782562256,38.17580032348633,0.14912422001361847,0.34052986158360127,26.122299194335938,0.6763678789138794,0.24381256103515625,10897,3,1,185432
delayed_reward,gentle_ltw_scheduled,32,20,256,42,27,14.0,14.0,14.0,-0.7218999862670898,-0.7218999862670898,39.30339813232422,0.15352889895439148,0.3562032970499313,27.098299026489258,0.6819576025009155,0.23765771090984344,10989,5,5,191025
delayed_reward,gentle_ltw_scheduled,32,20,256,42,28,15.0,15.0,15.0,-0.2110999971628189,-0.2110999971628189,40.43429946899414,0.15794648230075836,0.37097217453964576,28.074600219726562,0.6871138215065002,0.23181577026844025,10932,5,3,196708
delayed_reward,gentle_ltw_scheduled,32,20,256,42,29,14.0,15.0,14.0,-0.7691999673843384,-0.7691999673843384,41.4547004699707,0.16193242371082306,0.337718035380365,28.93389892578125,0.69124835729599,0.22659364342689514,10785,6,3,201884
delayed_reward,gentle_ltw_scheduled,32,20,256,42,30,14.0,15.0,14.0,-0.6362000107765198,-0.6362000107765198,42.48809814453125,0.1659691333770752,0.32950404022266117,29.81399917602539,0.6952028274536133,0.22194091975688934,10511,8,5,207189
delayed_reward,gentle_ltw_scheduled,32,20,256,42,31,14.0,15.0,14.0,-1.0900999307632446,-1.0900999307632446,43.659297943115234,0.17054413259029388,0.3206647990135101,30.820499420166016,0.6998981833457947,0.216668963432312,10812,25,15,212903
delayed_reward,gentle_ltw_scheduled,32,20,256,42,32,13.0,15.0,13.0,-0.6880999803543091,-0.6880999803543091,44.71419906616211,0.17466484010219574,0.29073538767326085,31.738100051879883,0.7042128443717957,0.2118156999349594,10535,39,24,218323
delayed_reward,gentle_ltw_scheduled,32,20,256,42,33,12.0,15.0,12.0,-0.9443999528884888,-0.9443999528884888,45.78439712524414,0.17884530127048492,0.26209802363835344,32.709800720214844,0.7090364098548889,0.2071896493434906,10665,69,37,223624
delayed_reward,gentle_ltw_scheduled,32,20,256,42,34,16.0,16.0,16.0,-0.7299000024795532,-0.7299000024795532,46.87779998779297,0.18311640620231628,0.34131294566226267,33.641597747802734,0.7124834060668945,0.20362576842308044,10413,107,63,229236
delayed_reward,gentle_ltw_scheduled,32,20,256,42,35,15.0,16.0,15.0,0.1800999939441681,0.1800999939441681,48.100799560546875,0.18789374828338623,0.3118451280860467,34.69329833984375,0.7165071368217468,0.1988321840763092,10363,147,85,235396
delayed_reward,gentle_ltw_scheduled,32,20,256,42,36,14.0,16.0,14.0,0.3046000003814697,0.3046000003814697,48.966697692871094,0.1912761628627777,0.28590860032691595,35.446800231933594,0.7193266749382019,0.195282980799675,10370,191,117,239744
delayed_reward,gentle_ltw_scheduled,32,20,256,42,37,14.0,16.0,14.0,-0.32979997992515564,-0.32979997992515564,49.87649917602539,0.19483007490634918,0.28069331711896717,36.25699996948242,0.7224829196929932,0.19194142520427704,10369,266,178,244331
delayed_reward,gentle_ltw_scheduled,32,20,256,42,38,15.0,16.0,15.0,-0.6539999842643738,-0.6539999842643738,50.94669723510742,0.19901053607463837,0.2944253663937902,37.19580078125,0.7258638739585876,0.18806549906730652,10387,322,202,249701
delayed_reward,gentle_ltw_scheduled,32,20,256,42,39,14.0,16.0,14.0,-1.0576999187469482,-1.0576999187469482,52.10210037231445,0.20352382957935333,0.26870317894975293,38.19969940185547,0.7291938066482544,0.1844879537820816,10179,482,318,255662
delayed_reward,gentle_ltw_scheduled,32,20,256,42,40,17.0,17.0,17.0,-0.3682999908924103,-0.3682999908924103,53.079097747802734,0.20734022557735443,0.3202767326749395,39.00819778442383,0.7310783267021179,0.18157944083213806,10153,550,356,260594
delayed_reward,gentle_ltw_scheduled,32,20,256,42,41,15.0,17.0,15.0,-0.44339999556541443,-0.44339999556541443,54.1094970703125,0.2113652229309082,0.2772156610605394,39.904300689697266,0.7338515520095825,0.17832159996032715,10331,706,459,265735
delayed_reward,gentle_ltw_scheduled,32,20,256,42,42,14.0,17.0,14.0,-0.0949999988079071,-0.0949999988079071,54.99250030517578,0.2148144543170929,0.25458016861041594,40.673500061035156,0.7361260652542114,0.1759314388036728,10149,902,580,270339
delayed_reward,gentle_ltw_scheduled,32,20,256,42,43,16.0,17.0,16.0,-0.6509000062942505,-0.6509000062942505,55.939998626708984,0.21851561963558197,0.28602074352502177,41.4911994934082,0.7383056879043579,0.1734681874513626,10112,1206,765,275247
delayed_reward,gentle_ltw_scheduled,32,20,256,42,44,18.0,18.0,18.0,-0.12770000100135803,-0.12770000100135803,56.8234977722168,0.22196678817272186,0.31677036271429415,42.285499572753906,0.740999698638916,0.1705026626586914,10179,1382,842,279719
delayed_reward,gentle_ltw_scheduled,32,20,256,42,45,15.0,18.0,15.0,-0.3434000015258789,-0.3434000015258789,57.577598571777344,0.22491249442100525,0.260517985676334,42.94300079345703,0.7428567409515381,0.16841167211532593,9732,1760,1130,283902
delayed_reward,gentle_ltw_scheduled,32,20,256,42,46,17.0,18.0,17.0,0.04349999874830246,0.04349999874830246,58.319297790527344,0.22780975699424744,0.291498708730359,43.5557975769043,0.744110643863678,0.16639526188373566,9937,1914,1222,287585
delayed_reward,gentle_ltw_scheduled,32,20,256,42,47,16.0,18.0,16.0,0.0632999986410141,0.0632999986410141,58.981300354003906,0.23039570450782776,0.2712724186135013,44.13739776611328,0.7458090782165527,0.164404958486557,9858,2191,1384,291073
delayed_reward,gentle_ltw_scheduled,32,20,256,42,48,18.0,18.0,18.0,-1.1546999216079712,-1.1546999216079712,59.64059829711914,0.23297108709812164,0.3018078375124125,44.680198669433594,0.7467186450958252,0.1623898446559906,10082,2420,1531,294372
delayed_reward,gentle_ltw_scheduled,32,20,256,42,49,15.0,18.0,15.0,-1.104200005531311,-1.104200005531311,60.58939743041992,0.23667733371257782,0.2475680669580153,45.4640007019043,0.7481824159622192,0.16003373265266418,9779,2829,1788,299472
delayed_reward,gentle_ltw_scheduled,32,20,256,42,50,14.0,18.0,14.0,-0.30820000171661377,-0.30820000171661377,61.35719680786133,0.2396765500307083,0.22817209273495143,46.134498596191406,0.7498518228530884,0.15820394456386566,9666,3074,1905,303490
delayed_reward,gentle_ltw_scheduled,32,20,256,42,51,14.0,18.0,14.0,-0.972000002861023,-0.972000002861023,61.97359848022461,0.24208436906337738,0.2259026479552791,46.71299743652344,0.751832127571106,0.15630768239498138,9758,3430,2203,306704
delayed_reward,gentle_ltw_scheduled,32,20,256,42,52,16.0,18.0,16.0,-0.5180000066757202,-0.5180000066757202,62.773399353027344,0.24520859122276306,0.25488503354770725,47.45389938354492,0.7542468309402466,0.1541692018508911,9829,3729,2353,310817
