group,neuron_count,hidden_neurons,max_edges,seed,generation,epoch_best_fitness,all_time_best_fitness,selection_best_fitness,mean_population_fitness,selection_mean_fitness,mean_active_synapses,active_edge_utilization,fitness_per_active_synapse,mean_hidden_edges,mean_hidden_edge_fraction,mean_direct_sensor_motor_fraction,sprout_count,prune_count,low_ltw_prune_count,ltw_mutation_count
low_ltw_pruning,16,4,128,42,60,20.0,23.0,20.0,0.34880000352859497,0.34880000352859497,38.85239791870117,0.3035343587398529,0.5147687419924529,14.733599662780762,0.3781719207763672,0.2706544101238251,9049,6933,5021,193204
low_ltw_pruning,16,4,128,42,61,18.0,23.0,18.0,0.3771999776363373,0.3771999776363373,39.00859832763672,0.30475467443466187,0.4614367286108664,14.821700096130371,0.37911224365234375,0.26937708258628845,9004,6852,4977,193967
low_ltw_pruning,16,4,128,42,62,18.0,23.0,18.0,0.021800000220537186,0.021800000220537186,39.20079803466797,0.3062562346458435,0.45917432558595767,14.915599822998047,0.37955591082572937,0.2679537534713745,9105,6929,4912,194916
low_ltw_pruning,16,4,128,42,63,19.0,23.0,19.0,-0.035999998450279236,-0.035999998450279236,39.4390983581543,0.30811795592308044,0.48175543536663085,14.994599342346191,0.3793630599975586,0.2661682963371277,9051,6910,4954,196125
low_ltw_pruning,16,4,128,42,64,18.0,23.0,18.0,0.08049999922513962,0.08049999922513962,39.544097900390625,0.30893826484680176,0.4551880294586817,15.033299446105957,0.37939712405204773,0.26562169194221497,9002,7105,5203,196772
low_ltw_pruning,16,4,128,42,65,18.0,23.0,18.0,0.4161999821662903,0.4161999821662903,39.63279724121094,0.30963122844696045,0.45416930554887147,15.071199417114258,0.37935560941696167,0.26479631662368774,8923,6951,5035,197178
low_ltw_pruning,16,4,128,42,66,18.0,23.0,18.0,0.1736999899148941,0.1736999899148941,39.8328971862793,0.311194509267807,0.45188779304258636,15.168499946594238,0.37971124053001404,0.2640504240989685,8951,7188,5193,198283
low_ltw_pruning,16,4,128,42,67,20.0,23.0,20.0,-0.3872999846935272,-0.3872999846935272,40.141700744628906,0.31360703706741333,0.49823499326136717,15.314499855041504,0.3803783357143402,0.2627965211868286,8921,7152,5193,199824
low_ltw_pruning,16,4,128,42,68,18.0,23.0,18.0,-0.7084000110626221,-0.7084000110626221,40.31509780883789,0.314961701631546,0.44648285576164554,15.427499771118164,0.38159430027008057,0.2616959810256958,9027,7124,5133,200624
low_ltw_pruning,16,4,128,42,69,18.0,23.0,18.0,-0.04699999839067459,-0.04699999839067459,40.566097259521484,0.3169226348400116,0.4437202791494842,15.583699226379395,0.3831110894680023,0.259585440158844,9009,7176,5194,201914
low_ltw_pruning,16,4,128,42,70,17.0,23.0,17.0,0.23600000143051147,0.23600000143051147,40.65789794921875,0.3176398277282715,0.4181229443104217,15.60890007019043,0.3828665018081665,0.2589115500450134,8892,7321,5356,202504
low_ltw_pruning,16,4,128,42,71,18.0,23.0,18.0,0.03059999831020832,0.03059999831020832,40.83369827270508,0.3190132677555084,0.4408123868621506,15.739399909973145,0.3844665288925171,0.2569946348667145,8853,7242,5242,203363
low_ltw_pruning,16,4,128,42,72,23.0,23.0,23.0,0.46539998054504395,0.46539998054504395,41.01469802856445,0.3204273283481598,0.560774578517725,15.885799407958984,0.38632339239120483,0.2558170557022095,8765,7138,5127,204260
low_ltw_pruning,16,4,128,42,73,23.0,23.0,23.0,0.3612000048160553,0.3612000048160553,41.14679718017578,0.3214593529701233,0.5589742477230094,15.918499946594238,0.3858218193054199,0.2544180452823639,8945,7211,5233,204867
